School_ID,Time_ID,Budget,Spending_On_Library,Spending_On_Teachers,Number_of_Classrooms,Library_Books,Health_Staff
95a5bafa-431d-429f-ac1e-86d8bfbf397b,27,1470443,406766,599877,14,6316,4
95a5bafa-431d-429f-ac1e-86d8bfbf397b,28,3627124,509419,779251,16,5534,7
95a5bafa-431d-429f-ac1e-86d8bfbf397b,29,3085478,577922,798742,44,9465,4
95a5bafa-431d-429f-ac1e-86d8bfbf397b,30,1787554,867027,552579,43,8294,5
95a5bafa-431d-429f-ac1e-86d8bfbf397b,31,2139283,374749,971318,33,3187,1
95a5bafa-431d-429f-ac1e-86d8bfbf397b,32,667720,580349,1121353,17,8530,7
95a5bafa-431d-429f-ac1e-86d8bfbf397b,33,3543309,569487,1035199,21,1552,7
95a5bafa-431d-429f-ac1e-86d8bfbf397b,34,667634,143599,1620809,11,1603,2
95a5bafa-431d-429f-ac1e-86d8bfbf397b,35,3612121,954028,1402617,13,8831,8
95a5bafa-431d-429f-ac1e-86d8bfbf397b,36,1810980,811360,259104,34,9566,10
